,caption,class
611,Birds and dogs are making noise.,3
612,"Animals bleating, dogs barking and a clanging sound",3
613,A Samoyed puppy is sneezing.,3
614,A dog is heard breaking.,3
615,Dog is prancing.,3
616,Forest sounds are playing with a mosquito and a dog panting.,3
617,A dog is making a sneezing sound.,3
618,A whistle is being blown to call a dog.,3
619,Background speech with animal bark,3
620,A dog is panting and an adult male is speaking,3
621,A small dog is barking and a woman is talking.,3
622,"Roosters, people working, and dogs are barking on a farm.",3
623,A dog is panting and barking and a person speaks,3
624,"Seagulls, dog barking, and market machine noise.",3
625,Someone is dropping a hot dog bun.,3
626,A small dog is in the garden.,3
627,Hounds are whining and barking.,3
628,"A dog whines and growls, a baby shouts, and an adult male and female speak",3
629,A dog growling and panting,3
630,"A woman speaks, gasps quickly followed by a dog barking shortly followed by a woman speaking and a dog barks again",3
631,A horse is biting and chewing tree bark while flies are buzzing.,3
632,Puppy beagles are sleeping and snoring.,3
633,Distant dog is barking.,3
634,"A bird is singing. A dog, a rooster, and a bird are making sounds in the background.",3
635,Sound is of a single dog barking.,3
636,A dog trap is springing open.,3
637,A dog is barking and a couple people are speaking over it,3
638,Paper shuffling followed by multiple people whistling then a dog barking before growling proceeded by a kid speaking,3
639,A man and a woman speak and then a dog barks,3
640,A metallic drill is operated for a few seconds at a time.,4
641,"Holes are being drilled, making water sounds.",4
642,Builders are drilling outside a train station.,4
643,Ice is being drilled and water is splashing.,4
644,A drill is being recorded unprocessed.,4
645,An air drill is operating at a service station.,4
646,A man talks while a drill tool works,4
647,"A man speaks nearby, followed by a drill rotating",4
648,An air hammer drill is in action.,4
649,A hammer drill is drilling into a concrete wall.,4
650,A mandrill is making a call.,4
651,Drilling is happening inside a metal pipe.,4
652,A drilling machine is operated with short breaks.,4
653,The sound of army drill with quick marching and halting is heard.,4
654,"A drill and machine swoosh are heard, followed by a noisy pile driver.",4
655,A drill is being turned up as the video goes on.,4
656,"Water is dripping, someone is using a drill, and there is a bang.",4
657,A drill is being used and then a piece of metal clatters to the ground.,4
658,A drill rig is operating.,4
659,A scraping sound with a person talking then drilling,4
660,A neighbor is drilling holes in a wall.,4
661,Metal sawing wood followed by metal scrapping then a power tool drilling,4
662,Multiple bursts of an electric drill in action.,4
663,Drilling continuously,4
664,Power drill rotating fast.,4
665,Drilling into wood and a man narrating,4
666,A man speaks softly and a machine turns on and drills something,4
667,A power drill squeaks as it goes through metal with people speaking faintly in the distance followed by a loud vibrating hum,4
668,An electric drill is making noise.,4
669,A man using a drill before giving further direction,4
670,Soldiers are drilling and marching with rifles.,4
671,Drilling and hammering is occurring.,4
672,A pneumatic drill is making utterances.,4
673,Drilling sound effect.,4
674,Drilling lorries are changing bits and drilling starts.,4
675,Rubbing and scraping followed by a soft power tool drilling then a louder power tool drilling,4
676,Drill running at fast speed,4
677,"A seismic drill is being operated in a city, and a person is laughing.",4
678,A power drill going in to a wall,4
679,A rotary table is drilling.,4
680,A drill loudly cuts into a block of material nearby,4
681,Someone is drilling a wall.,4
682,Someone is drilling holes into a wall in a bathroom.,4
683,High frequency mechanical and drilling sounds,4
684,A drilling and reaming machine is operating with occasional pauses.,4
685,A man speaking and a drill motor running,4
686,A woman speaks followed by a drilling noise,4
687,A metallic drill is run for a few seconds at a time.,4
688,The electric powered drill pulsates about fourteen times.,4
689,Drilling is heard from an offshore rig.,4
690,A power tool drilling while a muffled spraying of water splashes against a solid surface,4
691,A power tool drill operating,4
692,Uk drill piano.,4
693,"Big electric drill starting, idling, and turning off.",4
694,A drill is revving.,4
695,A metal drill running,4
696,Workmen are drilling the pavements.,4
697,A power tool drilling then a kid speaking followed by more drilling,4
698,A power drill is slowly rotating.,4
699,A manual drill sound is being recorded.,4
700,Compressed air drill is used.,4
701,Steel plates are being drilled into the ground.,4
702,A pneumatic high-speed drill is being used.,4
703,A plastic box of drills is making a sound.,4
704,A woman speaks followed by drilling followed by a man speaking and replaced by another man speaking,4
705,Drill grinds away at a hard surface and screeches,4
706,Drill moving in around something,4
707,There is a horrifying drill-like sound.,4
708,"Quiet, high pitched drilling",4
709,Speaking then mechanical drill drilling,4
710,"High pitched, intermittent drilling and a man speaking",4
711,Drilling is being done by a neighbor.,4
712,A power tool drilling followed by a man talking then plastic clicking before a power tool drilling again,4
713,Laughter and rustling followed by a high pitched drilling,4
714,A drill motor is running,4
715,A sound of an electric drill motor.,4
716,An electric drill is being recorded indoors.,4
717,Someone is banging and drilling inside the house.,4
718,A drilling noise and a male speaking,4
719,"When a drill was being used, a piece of metal clatters to the ground.",4
720,A corded power drill is being close-miced.,4
721,A barge is drilling into the rocky seabed.,4
722,Drilling lorries are making noise.,4
723,"A drill whirring in a short burst, then a longer drill burst",4
724,A drill is being operated.,4
725,A drilling and banging sound,4
726,"A drill spins loudly nearby, and then stops",4
727,Drilling sound accompanied by a man coughing,4
728,Two clicks go off then a power drill is used,4
729,A drill going into a skull or kneecap.,4
730,A drill works followed by a suction flow,4
731,Baby is having fun hearing a driller.,4
732,An electric drill is drilling a single hole.,4
733,Someone is revving a handheld power drill.,4
734,A big electric drill is being used.,4
735,Baby crying then drill sounds,4
736,A man talking then laughing as a lawn mower runs followed by a power tool drilling,4
737,Someone is drilling a hole in a frozen lake.,4
738,Electric drill is drilling a hole into a wall.,4
739,Drilling sounds are heard.,4
740,Drilling machine is going through wood.,4
741,A power drill is being operated,4
742,A drill tool works while some men speeches,4
743,The sound of packing charges into drill holes.,4
744,A man speaking with the loud sounds of a power drill tool present,4
745,Drilling from a power tool,4
746,Drill turning on and off,4
747,A pneumatic drill is running freely for a long time.,4
748,A power tool drill is cycling fast.,4
749,Air driller is crushing road surface.,4
750,Switch flick followed by drilling noise followed by switch flick,4
751,A man drilling holes in an object,4
752,A small electric drill is being used.,4
753,Workers are shuffling drill bits and talking.,4
754,A fire drill is being recorded.,4
755,Sawing or drilling sound indoors,4
756,"Wood falls down, and then a drill screws into a board",4
757,"Workmen are sawing and drilling, with a radio on in the background.",4
758,A pneumatic drill sound with added delay.,4
759,A power tool drilling as water splashes with water spraying sharply against a metal surface,4
760,A drill is making sounds.,4
761,A power-drill is being used,4
762,Fire drill at school is happening with students and teachers being told to get outside.,4
763,The sound of a machine drilling and a male voice speaking in a foreign language in the background,4
764,A power tool drilling followed by wood shuffling then thumping,4
765,A power tool drilling followed by a man talking then another man talking,4
766,A spacey drill sound is heard.,4
767,A hole is being drilled through metal in a steel factory.,4
768,A saw drill shrills,4
769,"Pneumatic drill is constant running, compressor starts, runs, stops.",4
770,A mechanical drill and other tools,4
771,A woman speaking followed by a soft plastic thump then a power tool briefly drilling,4
772,A man speaking as a power tool is drilling,4
773,A handheld drill is being revved and holding the rev.,4
774,Someone is drilling a sheet of plywood.,4
775,A drill is running and stopping.,4
776,Someone is spinning a hand drill.,4
777,A cacophony of vibration and drilling,4
778,Continuous drilling loudly,4
779,A drill is revving very fast and a person speaks in the background,4
780,A machine is drilling a hole in ice.,4
781,"A man talks nearby, and then a drill spins loudly, followed by a man talking again",4
782,Electric drill sound.,4
783,Drill being used,4
784,A drill is powering on and off.,4
785,A drill is being spun.,4
786,A drilling machine is in operation.,4
787,A man talking then drilling into an object,4
788,An electric drill is used,4
789,While a man talks a drill buzzes constantly,4
790,"Light hum, then a drill whirling, then a male talking",4
791,A drill drills off and on something like plastic,4
792,Saw drilling while a man is talking,4
793,A hand drill machine is being recorded in different positions.,4
794,"A hand-drill is making a single hole in metal, then jams and is freed.",4
795,Someone is drilling the wall.,4
796,"Rustling followed by male speech, drilling then more rustling",4
797,Scraping sound of spinning a drill vise.,4
798,High frequency use of mechanical drilling tools while someone is talking,4
799,A man talking and a drilling noise,4
800,"Steam engine idles with hiss, movement, and whistle. Fast engine chugging.",5
801,An engine idling down then stopping,5
802,An engine idling and clacking,5
803,"An engine is starting, revving, and idling.",5
804,A vehicle engine revving then running idle as food sizzles and fries with metal clacking,5
805,A loud airplane engine idling,5
806,A large truck engine is idling and a person speaks at the end,5
807,Clicking and humming of an idling engine,5
808,A motorcycle engine idles and revs up once while people speak nearby,5
809,A motor vehicle engine is idling followed by an engine revving as tires squeal,5
810,An engine vibrates as it idles,5
811,Engine chugging and idling,5
812,An engine idles nearby and then revs down,5
813,Engine revving followed by idling,5
814,A large engine idles very close and continuously,5
815,"An engine is being started, idling, stopping, and an ignition alarm is being sounded on a yacht.",5
816,Humming of an idling engine followed by blowing wind,5
817,Engine idling and tapping,5
818,"An engine idling, then a man speaks",5
819,An engine idles as men speak followed by some hissing,5
820,Humming and vibrations from an idling engine with men speaking,5
821,A small motor comes closer as gravel crunches then a louder engine idles,5
822,An engine idles loudly,5
823,A heavy engine roars going by slowly and stopping to idle,5
824,A young woman speaks as a small scratch from the mic hits before a small engine is started and idles,5
825,A large motor vehicle engine idles and then revs up,5
826,An engine struggles to start initially but eventually starts up and idles,5
827,A person speaks as an engine idles,5
828,A motorcycle engine is idling.,5
829,An engine is idling and beep goes off,5
830,"An engine tapping and idling, a man speaking",5
831,An engine idles then revs a few times,5
832,Vehicle engine is starting and idling,5
833,A loud engine revs and idles,5
834,A motorcycle engine works in idle,5
835,A an engine is idling and wind blows,5
836,"An engine runs, idles up and then down and stabilizes",5
837,"Wind blows on microphone while motorboat engine is idling, followed by a man talking briefly",5
838,A car engine revs a few times before accelerating rapidly and driving away.,5
839,A young man speaking briefly as an idle vehicle engine rumbles followed by metal clacking,5
840,"A motor vehicle engine is idling, an adult male speaks, and a vehicle passes by in the background",5
841,A truck engine is idling and man speaks,5
842,A man talks over an idling engine then the engine begins to rev,5
843,A man is speaking and a truck engine is idling,5
844,A loud whirring and engine idling sound,5
845,Engine idling then beginning to rev up,5
846,An engine idling and sputtering,5
847,Birds are chirping and truck engine idles and it releases its air brake,5
848,"A motor vehicle engine is started, idles, and then revs up",5
849,A motorcycle engine revving then running idle followed by a woman talking,5
850,A vehicle is idling with a powerful engine.,5
851,A truck engine idling steadily,5
852,An engine rooms and idles,5
853,A diesel engine is idling loudly and a person speaks over it,5
854,A car engine idles and sputters before coming to a stop,5
855,A car engine is idling followed by air being pumped,5
856,A motorcycle engine idles and a man speaks,5
857,Rustling followed by engine starting and revving rapidly,5
858,An engine starts and idles then hisses,5
859,"Loud engine idling, men speaking",5
860,Two female voices talking while motorcycle engine idles in the background,5
861,An idle vehicle engine running then revving and accelerating,5
862,A car engine starts and idles.,5
863,A Warbely alien engine idle sound is being made by scraping a guitar string.,5
864,A car engine is idling softly,5
865,An engine idles loudly nearby,5
866,An idle space ship engine is heard.,5
867,Several people speech while a vehicle engines works in idle,5
868,Tractor engine is idling close.,5
869,An engine is started up and idles and two men speak,5
870,A man speaks with an engine idling,5
871,An engine slaps as it idles,5
872,A large engine slowing down and then idling,5
873,"A motorcycle engine starts and then idles, followed by speech in the distance",5
874,A motorcycle engine is idling,5
875,"A car engine idles loudly nearby, after which people speak quietly in the distance",5
876,Vibrations and clicking of an idling engine,5
877,A car engine is turned off and idling,5
878,A large engine idles loudly and a woman speaks,5
879,A motorcycle engine works in idle nearby,5
880,A loud engine from a large vehicle idles and a man and woman speak,5
881,"A motorcycle engine idles and then revs loudly nearby, followed by revving back down again",5
882,An engine idling and revving,5
883,An idling sound of an engine of a small vehicle,5
884,A motor vehicle engine is idling,5
885,A vehicle engine idles and a person speaks,5
886,Car engine idling followed by voices from a baby and individuals outside while the wind is blowing,5
887,A truck engine semi trailer is idling close.,5
888,A sport vehicle engine revving several times while running idle,5
889,A truck engine idles loudly outside,5
890,A mid-size motor vehicle engine idles and vibrates and revs slightly twice,5
891,An engine with a loud idle making some puttering noises,5
892,A room of an engine cycling through idling to accelerated revving repeatedly,5
893,A car engine is revved up quickly then throttles back down and idles,5
894,People speaks as a vehicle engine idles,5
895,An engine idling with light wind and distant murmuring,5
896,An engine is idling loudly,5
897,Vehicle engines are idling with a speech in the far background followed by a motor vehicle engine accelerating,5
898,A loud engine is idling and a man is talking in the background,5
899,A delivery truck is starting its engine and idling.,5
900,An engine idling lightly,5
901,"A large motor vehicle engine is idling and humming smoothly, and the volume increases slightly",5
902,Several clicks followed by an engine idling with warning beeps,5
903,"A motor vehicle engine is idling and vibrating, and an adult male is speaking",5
904,An engine idles and continuously,5
905,An engine struggles to idle,5
906,A diesel engine is started and is then allowed to idle.,5
907,An engine idles and is revved up several times,5
908,A car engine is running at an idle.,5
909,An idle vehicle engine running as wind blows into a microphone,5
910,Engine idling with a loud click and idling increases,5
911,"Beeping is ongoing, a large motor vehicle engine is idling, scraping occurs, and an adult female laughs",5
912,A man speaks quickly while a vehicle engine is idling followed by the engine accelerating,5
913,An engine idles as levers make buzzing movement sounds nearby,5
914,Low hums and sputters of an engine idling,5
915,A motorbike engine running idle as a man is talking through a loud speaker with another man talking,5
916,An engine is idling and is revved up for a quick second,5
917,An engine idling with light wind,5
918,An engine works on idle,5
919,"A fire engine starts, runs its pump, idles, and turns off.",5
920,Loud cracks of an idling and sputtering engine,5
921,A man talks as a motor engine briefly idles and then revs loudly,5
922,"There is an aerodrome atmosphere with engines idling and some aircraft movement, with birds in the background.",5
923,A man and woman speak while a motorcycle engine idles then revs,5
924,An engine revs as it idles with men speaking faintly and briefly,5
925,A bus engine idling from below.,5
926,A engine idles while wind blows,5
927,An engine is idling followed by indistinct speech,5
928,A motorcycle engine idles loudly nearby,5
929,Recording of a truck's engine idling.,5
930,A motorcycle engine running idle before revving several times as a man speaks briefly,5
931,An engine idles and then shuffling and a boy makes a noise,5
932,People are talking in the distant followed by the loud onset of a lawn mower engine idling,5
933,A car is approaching and stopping. There is a brake squeal and the engine is idling.,5
934,The sound of the engine starting began with idling noise then following with engine sounds,5
935,Rain falls in the distance as an engine idles nearby,5
936,A large engine idles followed by hydraulic hisses,5
937,"Engine sounds, idling and revving",5
938,Idling of an engine,5
939,A motorcycle's engine idling,5
940,An engine idles for a brief time,5
941,An engine idling then comes to a stop followed by a man saying something,5
942,An engine idling consistently followed by brief revving,5
943,A plastic thud on a soft surface as a truck engine runs idle before accelerating followed by a woman coughing,5
944,An engine is idling and then revved up a little,5
945,An engine idles and a person whistles,5
946,A man speaking before a vehicle engine starts up then runs idle,5
947,An engine hums as it idles and is eventually revved,5
948,An engine is idling and an alarm is beeping while people talk,5
949,An engine idles and two men speak,5
950,A man is speaking with an engine idling in the background,5
951,Tractor engine idling.,5
952,A motorcycle engine on idle then revving loudly,5
953,A small engine idles and then changes gears followed by a high pitched squeal,5
954,Engine idling quietly and continuously,5
955,Engines revving idle,5
956,Water runs and an engine idles,5
957,Motorcycle engine idles and revs up,5
958,An engine is idling loudly and revved up a little,5
959,"A motor vehicle engine is running fast, a motorcycle engine is idling, and an adult male speaks",5
960,A combat shotgun is being fired.,6
961,A futuristic gun is being fired.,6
962,Faint gunshots are in the background when a man speaks followed by louder gunshots and explosions,6
963,A pistol gun is firing.,6
964,Gunshots are being fired by soldiers.,6
965,A man speaking briefly before a series of gunshots fire alongside metal clacking as footsteps shuffle on gravel,6
966,Gun fires and shell explodes.,6
967,Scifi raygun is firing.,6
968,Many gun shots being fired,6
969,Burst fire from a random gun is happening.,6
970,Machine gun sound created with processing.,6
971,Gun tuning is edited and outdoors.,6
972,Machine gun and gunshots firing,6
973,A gun is loaded and cocked,6
974,Gun is being reloaded and a bullet is entering the chamber.,6
975,A gun is being fired with echo.,6
976,Gunshot with audible metal mechanism is fired.,6
977,"A man shouts, followed by an explosion and a man talking on a radio with faint gunfire in the background",6
978,Gun is firing a single shot.,6
979,A shot from a gun is fired.,6
980,Light machine gun firing.,6
981,A shotgun is being handled.,6
982,A man is talking then gun shots ring out and the man begins screaming,6
983,Semiautomatic and automatic gunfire occur in bursts,6
984,Gunshots are being fired,6
985,Shotgun is firing with more bass.,6
986,Some gunshots,6
987,Guns are shooting in an echoing way.,6
988,A man talking followed by two gunshots firing and a gun cocking,6
989,A hand machine gun is firing.,6
990,A crowd cheers followed by a gunshot and a man speaking over a loudspeaker,6
991,Wind blows and several gunshots are fired in short bursts before a man speaks,6
992,A gun is being cocked at a shooting range.,6
993,Heavy ray gun shots are heard.,6
994,"A man shouts followed by cocking a gun followed by gunfire far away, and finally the man shoot nearby",6
995,Gunshots are fired against metal followed by a man speaking,6
996,Shots from a machine gun are being fired.,6
997,"A horse clip-clops, followed by multiple gunshots in the distance",6
998,Loud bursts of gunshots,6
999,A loud gunshot fires off,6
1000,Artillery and machine gun fire are heard.,6
1001,"Wind blows, men speak, several single gunshots",6
1002,A machine gun is firing during a gunfight.,6
1003,A retro laser gun is firing.,6
1004,High caliber gunfire is heard.,6
1005,Gunfire and explosion sounds,6
1006,A gun is being fired indoors.,6
1007,"Explosions, gunfire, echoing war in space. Edited compilation.",6
1008,Someone is shooting a shotgun in a nature reserve with bird sounds and a pheasant in the distance.,6
1009,"The quacking sound, man talking, and a shotgun noise with a man talking again",6
1010,Gun shots are being sweetened.,6
1011,A small arms machine gun is firing burst rounds.,6
1012,A duck crying out and a gunshot going off,6
1013,A light machine gun is being fired.,6
1014,"The sound of duck noises are able to heard right before a mans voice, which is then followed by a gun shot",6
1015,Something is spinning and a shotgun is cocking.,6
1016,Light machine gun is firing a single shot.,6
1017,Safety on and off for a shotgun.,6
1018,An air gun is being recorded.,6
1019,A powerful warship gun is firing.,6
1020,A gun's slide is being released.,6
1021,"People talk nearby, followed by gunshots",6
1022,A shotgun is fired with reverb.,6
1023,"Constant gunshots occur, along with metal banging",6
1024,"Unnatural growling occurs, an adult male speaks, and gunshots occur",6
1025,Gunshots are fired,6
1026,A sharpshooter style foam dart gun is being reloaded.,6
1027,A shotgun is firing.,6
1028,Digital beeping followed by explosions and gunfire,6
1029,A bb gun is being dropped.,6
1030,Air gun samples are being recorded.,6
1031,A laser gun is powering up and firing.,6
1032,Gun sound effects are present.,6
1033,Gun fires in automatic and semi-automatic mode,6
1034,Tank guns are being loaded.,6
1035,A helicopter flying and a machine gun firing,6
1036,A gun is being fired empty.,6
1037,A spray gun for flower irrigation is being used.,6
1038,Demonstration of a shotgun unload.,6
1039,A beep goes off and a gun is being fired several times,6
1040,An explosion with various gunfire sounds,6
1041,A gunshot from a heavy sniper rifle is being made.,6
1042,A machine gun is firing rapidly,6
1043,Humans laughing with a gunshot sound,6
1044,Gunshots are being fired at an outdoor shooting range.,6
1045,Gun firing from a distance.,6
1046,Gunshot sound is playing.,6
1047,A high velocity light machine gun is firing in short bursts.,6
1048,Gun slide being released slowly.,6
1049,Guns are firing in a war setting.,6
1050,"Autumn sounds in a pine forest, including bird calls and gun shots, are playing.",6
1051,A light machine gun is firing a single burst.,6
1052,Arcade machine gun sounds.,6
1053,Various airsoft handguns being cocked and fired.,6
1054,A woman moans and slurps up nose gunk and fake sneezes,6
1055,A handgun reload sound is being emulated.,6
1056,Shootings with a staple gun.,6
1057,A nerf gun is being shot.,6
1058,"Gunshots sound nearby, followed by speech, and then more gunshots and explosions",6
1059,A shotgun shell is being dropped on a concrete floor.,6
1060,Someone is breathing and wheezing during a scene with a man being threatened by a gun.,6
1061,A gun is fired and cocked twice,6
1062,A sound made by convoluting an artillery gunshot with some impulse responses.,6
1063,Men speak while gunshots are fired,6
1064,Several ducks quaking then a barrage of gunfire,6
1065,Wind blows and grass rustles followed by several gunshots,6
1066,The sound of a high-pressure grease gun operating at a service station is heard.,6
1067,A shotgun is cocking.,6
1068,A man speaks while cocking a gun and shooting it.,6
1069,"Lgun is cocked and fired, a man screams and a big cat roars",6
1070,"A gun is being fired with a silencer, simulated.",6
1071,A pistol gunshot is being recorded.,6
1072,A machine gun is shooting.,6
1073,Metal is clicked against metal and a gun is fired twice,6
1074,A double tap gunshot is in progress.,6
1075,A young boy speaks as a gun is loaded and launched,6
1076,"An adult male shouts and speaks, and thumping, clicking, and gunfire occur, then a swish and a groan",6
1077,A gun is cocked.,6
1078,An electronic laser gun sound is playing.,6
1079,"Wind blowing into a microphone followed by a beep then a gunshot and a girl speaking, laughing, and then a man talking",6
1080,An automatic gun is firing.,6
1081,Rapid gunfire and a male yelling,6
1082,A car and an Audi A1 are making sounds with a Zoom H4n and a shotgun mic.,6
1083,Gunfire is exploding.,6
1084,Gunshots in the distance,6
1085,A person shoots a gun almost a dozen times outdoors at irregular intervals.,6
1086,A magnetic move sounds like a gun.,6
1087,A light machine gun is shot.,6
1088,Dryer ambiance recorded with a shotgun mic.,6
1089,A gun shoots several loud sharp cracks of gunfire,6
1090,A gun fires and echoes in the distance,6
1091,"He is speaking, a gun is being fired",6
1092,A man speaks followed by several gunshots,6
1093,Grenade gun is firing.,6
1094,Ducks are honking followed by a man talking and three gunshots,6
1095,Gun ammunition is ejecting.,6
1096,Someone is using an electroshock gun.,6
1097,A machine gun is being reloaded.,6
1098,Cocking of a guns' mechanism followed by four shots,6
1099,Gun is being placed on a table.,6
1100,A cat is being recorded through a shotgun mic.,6
1101,A pellet gun is being cocked and fired.,6
1102,Consistent gunshots and banging,6
1103,Part of Gun SoundZ.,6
1104,A man yells and then three gunshots are heard and more yelling,6
1105,Drone is being created from a gunshot and impulse responses.,6
1106,A low rumble and a low tone are being added to the sound of a revolver spinning and a gunshot.,6
1107,A machine gun fires rapidly followed by single gunshots while walking,6
1108,A gun is shooting made from a key in a lock.,6
1109,A man speaking then gunshots,6
1110,"An adult male speaks, a cat meows, thumps, then gunfire",6
1111,Water gun garden hose.,6
1112,Collection of laser gun sounds.,6
1113,Someone is firing a staple gun.,6
1114,A machine gun is being shot many times over and over.,6
1115,Intermittent gunfire,6
1116,A laser/raygun shot is playing.,6
1117,Someone is cocking a handgun.,6
1118,A gun-shot is being synthesized.,6
1119,Train is passing by with a mixed track of mono shotgun mic and stereo Zoom.,6
1120,A jackhammer is being used while birds are singing.,7
1121,Jackhammer and excavation are happening.,7
1122,Demolition of a concrete base with a jackhammer.,7
1123,A wall is being broken through with a jackhammer.,7
1124,A jackhammer is being used.,7
1125,Construction workers are using a jackhammer.,7
1126,A jackhammer is being used to lower concrete blocks.,7
1127,Jackhammering is happening outside a window.,7
1128,Someone is hitting a jackhammer with a crowbar.,7
1129,A construction site is being prepared with a jackhammer.,7
1130,A very loud jackhammer is in the foreground which stops once and resumes and fades at the end.,7
1131,"Thunder and rain, a jackhammer is in the distance.",7
1132,"A long, fading electronic noise similar to a jackhammer is being played.",7
1133,A jackhammer is jackhammering.,7
1134,A jackhammer is looping.,7
1135,"A jackhammer pounds against a strong surface, then starts to slow.",7
1136,Mono jackhammer is being heard close up.,7
1137,Jackhammer and helicopter are making sounds.,7
1138,A construction jackhammer is close.,7
1139,Loud jackhammer close by,7
1140,Excavator with jackhammer sound effect is being recorded.,7
1141,A person operating a jackhammer creating a loud disturbance.,7
1142,A jackhammer is in use.,7
1143,Outdoor ambiance followed by metal clanging then a power tool operating then a jackhammer operating,7
1144,A jackhammer is being used on a ruined building.,7
1145,"A jackhammer runs a couple times, a load is dumped then the jackhammer runs again.",7
1146,A jackhammer is breaking up walls inside a building.,7
1147,A jackhammer is making a hole in the pavement.,7
1148,Construction sounds of a jackhammer.,7
1149,A construction jackhammer is reflected.,7
1150,A jackhammer is in action.,7
1151,A construction jackhammer is in use.,7
1152,Concrete is being demolished with a jackhammer.,7
1153,"In the foreground, a very loud jackhammer stops once, resumes and fades at the end.",7
1154,Real sound of a jackhammer.,7
1155,A jackhammer is running loudly and dies down as a big boom comes close.,7
1156,Jackhammering is happening outside someone's apartment door.,7
1157,"There is a loud city roar, construction jackhammer, and hum.",7
1158,Someone is using a jackhammer.,7
1159,Rapid vibration of a jackhammer,7
1160,A jackhammer is being described.,7
1161,Aggressive jackhammer sound mixed with other natural and man-made sounds.,7
1162,A jackhammer is operating.,7
1163,A construction jackhammer is nearby.,7
1164,A jackhammer is being used in construction.,7
1165,Construction scene with motor and jackhammer.,7
1166,A jackhammer is making noise.,7
1167,Jackhammers on concrete at a construction site.,7
1168,A jackhammer is breaking apart a building and voices are being heard.,7
1169,A jackhammer tearing up pavement.,7
1170,A pneumatic jackhammer is crushing concrete.,7
1171,Workers are digging up a road with jackhammers and diggers.,7
1172,Demolition and renovation work with a jackhammer.,7
1173,A jackhammer is constantly going in the background as a few people talk softly in the background,7
1174,"Workers are using a jackhammer, compressor and cars are passing by.",7
1175,A hydraulic jackhammer is breaking granite bedrock.,7
1176,A motor pump generator is running like a jackhammer.,7
1177,A jackhammer pounds as a large truck drives off a construction site,7
1178,A front end loader is breaking concrete and a jackhammer is pounding.,7
1179,Workers are using a compressor and jackhammer.,7
1180,A construction jackhammer is operating.,7
1181,A jackhammer is breaking concrete.,7
1182,Jackhammers are heard.,7
1183,Someone is operating a jackhammer and it is noisy.,7
1184,A jackhammer is pounding against some concrete and starts to slow down.,7
1185,A jackhammer is breaking down concrete pavement at a construction site.,7
1186,A jackhammer is heard in a construction site.,7
1187,A jackhammer and compressor are recorded.,7
1188,Someone is using a jackhammer to break concrete.,7
1189,There is a construction jackhammer.,7
1190,A construction jackhammer is heard.,7
1191,The was a jackhammer running at a construction site in the distance.,7
1192,Sound is a hydraulic jackhammer breaking granite bedrock.,7
1193,A jackhammer is breaking up walls.,7
1194,There is sound from a jackhammer in a city after an earthquake.,7
1195,Someone is using a jackhammer in the distance.,7
1196,A jackhammer is in use and vehicles and water are making sounds.,7
1197,Jackhammers are being used in a construction area.,7
1198,Concrete blocks are being lowered with a jackhammer.,7
1199,A jackhammer is heard from a construction site.,7
1200,A jackhammer is being operated at a construction site.,7
1201,A jackhammer is working on concrete.,7
1202,Traffic and jackhammer with heavy breeze.,7
1203,A plumber is breaking through a wall with a jackhammer.,7
1204,A jackhammer is heard from a distance.,7
1205,Jackhammering is happening.,7
1206,A work crew is breaking apart a sidewalk with a jackhammer.,7
1207,A jackhammer simulation is being played.,7
1208,Light construction is happening with a close jackhammer.,7
1209,Recording of jackhammer outdoors.,7
1210,A jackhammer is loud.,7
1211,An ambulance makes a siren noise as someone drives down the road.,8
1212,A spaceship siren sound is created.,8
1213,A crowd of people are talking as a siren beeps in the background.,8
1214,A siren test is being conducted.,8
1215,"A police car siren sounds and then stops, and restarts again as a car accelerates",8
1216,Police sirens are sounding off nearby,8
1217,A police car is passing with its siren on.,8
1218,Man speaking in foreign language and sirens,8
1219,Emergency vehicles sirens blare as people talk nearby,8
1220,A siren for an emergency attention system is playing.,8
1221,A siren blaring,8
1222,"Sounds from a city with a construction site, siren, and people.",8
1223,A emergency vehicle driving with siren on,8
1224,An emergency vehicle with siren driving,8
1225,A siren sound.,8
1226,A variety of vehicles whizzing past including an emergency vehicle with its siren wailing.,8
1227,Sirens ring out as an emergency vehicle speeds past,8
1228,A police car was driving with the siren blaring,8
1229,"After a loud tone with some rubbing then tinging of a bell, someone repeats something with sirens and other effects",8
1230,Sirens wail loudly,8
1231,A man speaks over traffic noises and a distant siren,8
1232,Bongo feet and a siren whistle are heard.,8
1233,A siren-ish sound is being made.,8
1234,A vehicle siren starting from a distance gets louder and louder as it draws closer,8
1235,"People are passing by, talking and bicycles are passing by in a pedestrian area. An ambulance is passing by in the distance with sirens on.",8
1236,Emergency vehicle siren blaring,8
1237,A loud motor passes' by and sirens grow loud and then quiet followed by loud beeping,8
1238,Sirens are far away.,8
1239,A police car siren first beeps and then wails,8
1240,Emergency vehicle siren in the distance,8
1241,A repeating ambulance siren,8
1242,A siren wails out in a city,8
1243,Emergency sirens blaring,8
1244,Ambulance siren is sounding.,8
1245,Emergency sirens sound as a truck drives off followed by a person sniffling then a man talking,8
1246,An emergency siren moves further while other vehicles move,8
1247,Sirens getting closer and closer,8
1248,An emergency vehicle siren wailing,8
1249,"A siren gets further away, followed by crackling",8
1250,Traffic noise with multiple sirens ringing through it.,8
1251,Motor revving and siren squealing,8
1252,An emergency soundtrack is heard with an electrocardiogram and an alarm siren.,8
